Date,Description,Amount,Transaction Type,Category,Day of Week,Month,Acct_Checking,Acct_Platinum Card,Acct_Silver Card,Category_label,Amount_scaled
2019-05-05,Gas Company,82.66,1,Movies & DVDs,6,5,0,1,0,15,-0.15542631964426615
2018-10-11,Gas Company,80.0,1,Paycheck,3,10,0,1,0,17,-0.16900721037908709
2019-04-27,Credit Card Payment,26.86,1,Gas & Fuel,5,4,1,0,0,8,-0.4403186891942697
2019-10-21,Grocery Store,93.94,0,Utilities,0,10,0,1,0,21,-0.0978351739717923
2018-12-25,Grocery Store,122.79,0,Credit Card Payment,1,12,0,1,0,3,0.04946132892278845
2019-01-04,BP,83.82,0,Restaurants,4,1,1,0,0,18,-0.14950382594035927
2018-05-25,Credit Card Payment,66.36,0,Restaurants,4,5,1,0,0,18,-0.23864756738019907
2018-07-13,Credit Card Payment,20.98,1,Restaurants,4,7,0,0,1,18,-0.47033960555545284
2019-06-28,Starbucks,156.88,1,Shopping,4,6,0,0,1,19,0.22351116544536226
2018-03-23,Grocery Store,167.58,1,Restaurants,4,3,0,1,0,18,0.27814106426588275
2018-12-03,State Farm,184.44,0,Shopping,0,12,0,0,1,19,0.3642214468933569
2018-03-14,Mike's Construction Co.,188.9,0,Utilities,2,3,0,1,0,21,0.38699241406527474
2018-09-06,Credit Card Payment,199.76,0,Mobile Phone,3,9,0,0,1,13,0.4424392085690926
2018-10-21,Shell,22.07,1,Restaurants,6,10,0,1,0,18,-0.4647745037129886
2018-06-15,Credit Card Payment,180.98,1,Fast Food,4,6,1,0,0,6,0.3465560777420484
2018-04-26,Roadside Diner,177.12,1,Fast Food,3,4,0,1,0,6,0.32684846938249623
2019-01-27,State Farm,73.93,0,Credit Card Payment,6,1,0,1,0,3,-0.199998190364186
2018-12-30,Grocery Store,47.8,0,Movies & DVDs,6,12,0,1,0,15,-0.3334074666427092
2018-12-14,Phone Company,140.21,0,Movies & DVDs,4,12,1,0,0,15,0.13840084644180392
2018-10-23,Hardware Store,163.67,0,Restaurants,1,10,0,1,0,18,0.2581781760052999
2019-02-13,Grocery Store,133.37,1,Restaurants,2,2,0,0,1,18,0.10347855598083572
2019-05-02,Grocery Store,43.71,1,Coffee Shops,3,5,0,1,0,2,-0.3542893625470016
2018-12-16,Hardware Store,136.74,1,Credit Card Payment,6,12,0,0,1,3,0.12068442131028935
2018-12-27,State Farm,114.19,1,Utilities,3,12,1,0,0,21,0.005553185945547711
2019-02-08,QuikTrip,134.61,1,Movies & DVDs,4,2,1,0,0,15,0.1098094975263914
2018-07-16,Power Company,129.39,0,Gas & Fuel,0,7,1,0,0,8,0.08315827585881028
2018-12-25,Amazon,41.59,0,Home Improvement,1,12,0,1,0,11,-0.3651132303506935
2019-02-08,Credit Card Payment,100.94,0,Groceries,4,2,0,1,0,9,-0.062095987827526615
2018-12-25,Starbucks,146.98,0,Internet,1,12,0,1,0,12,0.17296574504132933
2019-08-15,Hardware Store,18.81,0,Internet,3,8,0,1,0,12,-0.4814187532601752
2018-03-14,Movie Theater,111.28,0,Credit Card Payment,2,3,0,1,0,3,-0.009304104294425576
2018-10-23,Grocery Store,117.23,1,Credit Card Payment,1,10,0,1,0,3,0.021074203928200266
2019-09-25,Netflix,125.89,1,Gas & Fuel,2,9,0,0,1,8,0.0652886827866775
2019-02-17,Grocery Store,110.57,0,Restaurants,6,2,1,0,0,18,-0.012929078889058278
2018-05-20,American Tavern,4.14,0,Credit Card Payment,6,5,1,0,0,3,-0.5563178762225148
2019-07-01,Biweekly Paycheck,90.62,1,Groceries,0,7,1,0,0,9,-0.11478575940021542
2018-04-27,Grocery Store,106.71,1,Restaurants,4,4,0,0,1,18,-0.03263668724861049
2019-08-15,Food Truck,155.1,0,Credit Card Payment,3,8,0,1,0,3,0.21442320096867756
2019-10-06,Mike's Construction Co.,162.51,1,Credit Card Payment,6,10,1,0,0,3,0.25225568230139306
2018-05-03,Best Buy,163.97,0,Mortgage & Rent,3,5,0,1,0,14,0.2597098554114828
2018-06-10,Grocery Store,185.99,0,Coffee Shops,6,6,0,1,0,2,0.37213512382530145
2018-07-20,Spotify,74.39,1,Shopping,4,7,0,1,0,19,-0.19764961527470573
2019-04-13,Internet Service Provider,134.74,0,Utilities,5,4,1,0,0,21,0.1104732252690706
2018-12-03,Shell,39.09,1,Groceries,0,12,0,1,0,9,-0.3778772254022169
2019-01-31,Shell,91.11,0,Credit Card Payment,3,1,0,1,0,3,-0.11228401637011684
2018-07-21,Biweekly Paycheck,112.17,1,Groceries,5,7,0,0,1,9,-0.004760122056083222
2019-11-19,Internet Service Provider,75.31,0,Groceries,1,11,0,1,0,9,-0.19295246509574507
2018-03-03,Grocery Store,198.58,0,Shopping,5,3,1,0,0,19,0.43641460290477363
2018-05-02,Barbershop,30.3,1,Shopping,2,5,0,1,0,19,-0.42275543200337345
2018-12-19,Mike's Construction Co.,145.25,1,Restaurants,2,12,1,0,0,18,0.16413306046567516
2018-02-27,Grocery Store,183.49,1,Groceries,1,2,0,0,1,9,0.359371128773778
2019-09-02,Brunch Restaurant,145.69,0,Utilities,0,9,0,0,1,21,0.16637952359474328
2018-05-01,Brunch Restaurant,150.62,0,Credit Card Payment,1,5,0,1,0,3,0.19155012183634756
2019-05-30,City Water Charges,88.73,0,Groceries,3,5,0,0,1,9,-0.12443533965916714
2019-07-01,Starbucks,166.01,0,Credit Card Payment,0,7,0,1,0,3,0.27012527537352593
2019-11-10,Biweekly Paycheck,155.73,0,Utilities,6,11,1,0,0,21,0.21763972772166143
2019-01-18,Brunch Restaurant,22.06,0,Mobile Phone,4,1,0,1,0,13,-0.4648255596931947
2018-07-13,Credit Card Payment,111.72,1,Credit Card Payment,4,7,0,1,0,3,-0.0070576411653574585
2019-01-16,Biweekly Paycheck,68.82,1,Groceries,2,1,1,0,0,9,-0.2260877962495
2019-03-05,Credit Card Payment,131.78,0,Shopping,1,3,1,0,0,19,0.09536065512806678
2018-05-07,Power Company,36.11,1,Coffee Shops,0,5,1,0,0,2,-0.39309190750363293
2018-05-19,Grocery Store,143.83,1,Shopping,5,5,0,1,0,19,0.1568831112764099
2018-11-14,Starbucks,12.36,1,Gas & Fuel,2,11,0,1,0,8,-0.5143498604931057
2019-03-07,Starbucks,143.95,1,Coffee Shops,3,3,0,1,0,2,0.1574957830388829
2018-03-13,Grocery Store,104.92,0,Paycheck,1,3,1,0,0,17,-0.04177570770550125
2018-09-25,Credit Card Payment,25.26,1,Credit Card Payment,1,9,0,1,0,3,-0.44848764602724467
2018-12-17,Mortgage Payment,82.7,0,Credit Card Payment,0,12,0,0,1,3,-0.15522209572344173
2018-10-17,Barbershop,57.19,0,Paycheck,2,10,0,1,0,17,-0.28546590122918714
2018-09-19,Sushi Restaurant,22.92,0,Gas & Fuel,2,9,0,1,0,8,-0.46043474539547063
2018-10-08,Hardware Store,33.63,0,Restaurants,0,10,0,1,0,18,-0.40575379059474415
2019-10-28,Spotify,51.46,0,Restaurants,0,10,0,0,1,18,-0.3147209778872789
2019-02-09,Credit Card Payment,49.81,1,Restaurants,5,2,1,0,0,18,-0.3231452146212843
2018-02-19,American Tavern,176.28,1,Haircut,0,2,1,0,0,10,0.3225597670451843
2019-07-22,Hardware Store,161.76,1,Utilities,0,7,1,0,0,21,0.24842648378593601
2018-01-15,Credit Card Payment,125.95,0,Groceries,0,1,0,1,0,9,0.06559501866791408
2019-10-19,Gas Company,133.42,0,Shopping,5,10,1,0,0,19,0.10373383588186609
2019-09-20,Credit Card Payment,114.42,0,Shopping,4,9,0,1,0,19,0.00672747349028789
2018-12-19,Credit Card Payment,22.18,1,Gas & Fuel,2,12,0,1,0,8,-0.46421288793072163
2018-09-01,Starbucks,44.93,0,Utilities,5,9,0,1,0,21,-0.3480605329618582
2018-06-19,Credit Card Payment,63.52,0,Electronics & Software,1,6,0,1,0,4,-0.2531474657587297
2018-03-28,Amazon,182.05,1,Restaurants,2,3,1,0,0,18,0.3520190676241005
2018-09-24,Credit Card Payment,128.85,0,Haircut,0,9,0,1,0,10,0.08040125292768124
2019-09-23,Best Buy,56.11,0,Credit Card Payment,0,9,0,1,0,3,-0.29097994709144526
2018-09-10,Grocery Store,189.38,1,Restaurants,0,9,1,0,0,18,0.3894431011151672
2018-06-06,Fancy Restaurant,108.77,0,Restaurants,2,6,1,0,0,18,-0.022119155326155153
2019-06-23,Biweekly Paycheck,113.62,0,Shopping,6,6,0,1,0,19,0.0026429950738003976
2019-11-26,American Tavern,190.62,0,Credit Card Payment,1,11,0,1,0,3,0.3957740426607229
2018-05-23,Amazon,9.13,0,Alcohol & Bars,2,5,0,1,0,0,-0.530840942099674
2019-03-19,Credit Card Payment,21.26,0,Restaurants,1,3,0,1,0,18,-0.46891003810968224
2018-10-24,City Water Charges,199.05,0,Mobile Phone,2,10,1,0,0,13,0.43881423397446
2019-07-11,Credit Card Payment,126.74,1,Utilities,3,7,0,1,0,21,0.06962844110419546
2018-06-02,Hardware Store,43.36,1,Utilities,5,6,1,0,0,21,-0.3560763218542149
2019-01-04,Hardware Store,39.51,1,Home Improvement,4,1,0,1,0,11,-0.375732874233561
2018-07-19,Grocery Store,189.76,1,Alcohol & Bars,3,7,1,0,0,0,0.39138322836299877
2018-09-18,Thai Restaurant,161.36,0,Credit Card Payment,1,9,0,1,0,3,0.2463842445776924
2018-10-11,Gas Company,144.54,1,Utilities,3,10,1,0,0,21,0.16050808587104246
2020-01-16,Hardware Store,113.5,0,Home Improvement,3,1,0,0,1,11,0.002030323311327249
2018-12-31,State Farm,170.92,1,Credit Card Payment,0,12,1,0,0,3,0.29519376165471795
2018-08-05,City Water Charges,71.33,1,Credit Card Payment,6,8,1,0,0,3,-0.21327274521777045
2018-04-24,Hardware Store,49.55,1,Home Improvement,1,4,0,1,0,11,-0.3244726701066428
2019-06-10,Biweekly Paycheck,141.71,0,Paycheck,0,6,1,0,0,17,0.14605924347271798
2018-07-20,Credit Card Payment,148.69,0,Credit Card Payment,4,7,0,0,1,3,0.18169631765657143
2018-11-28,Latin Restaurant,49.04,1,Restaurants,2,11,1,0,0,18,-0.32707652509715357
2018-08-14,Credit Card Payment,110.95,1,Mortgage & Rent,1,8,0,0,1,14,-0.010988951641226664
2018-07-15,Gas Company,104.81,0,Groceries,6,7,0,1,0,9,-0.04233732348776828
2019-01-05,Netflix,59.77,1,Utilities,5,1,0,1,0,21,-0.27229345833601487
2018-07-05,Credit Card Payment,64.43,0,Credit Card Payment,3,7,1,0,0,3,-0.24850137155997515
2019-08-19,Netflix,91.05,1,Shopping,0,8,1,0,0,19,-0.11259035225135341
2019-02-26,Best Buy,109.33,0,Gas & Fuel,1,2,0,1,0,8,-0.019260020434613886
2019-05-17,Grocery Store,80.71,1,Groceries,4,5,0,1,0,9,-0.16538223578445446
2019-10-07,Power Company,109.67,1,Utilities,0,10,0,1,0,21,-0.01752411710760668
2019-08-31,Power Company,2.71,1,Credit Card Payment,5,8,1,0,0,3,-0.5636188813919863
2018-05-23,State Farm,31.8,1,Paycheck,2,5,0,0,1,17,-0.41509703497245937
2018-08-19,Credit Card Payment,60.09,1,Mobile Phone,6,8,1,0,0,13,-0.2706596669694199
2018-06-19,Grocery Store,136.59,0,Gas & Fuel,1,6,0,0,1,8,0.11991858160719791
2018-10-14,Credit Card Payment,38.92,0,Mortgage & Rent,6,10,0,1,0,14,-0.37874517706572053
2019-02-17,Mortgage Payment,73.64,0,Movies & DVDs,6,2,0,1,0,15,-0.20147881379016275
2018-04-28,BP,129.8,1,Auto Insurance,5,4,0,1,0,1,0.08525157104726025
2019-04-15,Internet Service Provider,187.45,1,Coffee Shops,0,4,0,1,0,2,0.37958929693539106
2019-10-20,Credit Card Payment,62.57,1,Credit Card Payment,6,10,0,1,0,3,-0.25799778387830863
2018-04-27,Gas Company,168.81,1,Auto Insurance,4,4,1,0,0,1,0.28442094983123223
2018-03-24,Roadside Diner,159.19,0,Groceries,5,3,0,1,0,9,0.23530509687296994
2018-12-10,Gas Company,26.35,1,Restaurants,0,12,1,0,0,18,-0.44292254418478044
2019-02-09,Thai Restaurant,70.19,0,Alcohol & Bars,5,2,1,0,0,0,-0.21909312696126515
2019-03-29,Biweekly Paycheck,173.47,0,Gas & Fuel,4,3,0,0,1,8,0.30821303660727195
2019-04-11,Amazon,19.71,1,Credit Card Payment,3,4,0,1,0,3,-0.4768237150416268
2018-11-16,Hardware Store,35.91,1,Groceries,4,11,0,1,0,9,-0.3941130271077548
2018-06-30,Internet Service Provider,42.52,0,Groceries,5,6,0,1,0,9,-0.3603650241915268
2018-09-21,Belgian Restaurant,49.84,1,Groceries,4,9,1,0,0,9,-0.32299204668066606
2018-11-19,Barbershop,117.06,0,Credit Card Payment,0,11,1,0,0,3,0.020206252264696665
2019-07-29,Gas Company,77.85,0,Auto Insurance,0,7,0,0,1,1,-0.17998424612339728
2019-10-11,Credit Card Payment,80.36,1,Utilities,4,10,0,1,0,21,-0.1671691950916677
2018-03-13,Phone Company,164.85,1,Restaurants,1,3,1,0,0,18,0.264202781669619
2018-03-02,Grocery Store,148.03,0,Home Improvement,4,3,1,0,0,11,0.17832662296296925
2019-09-27,Credit Card Payment,65.95,1,Mobile Phone,4,9,0,1,0,13,-0.2407408625686489
2018-06-20,American Tavern,68.15,1,Paycheck,2,6,1,0,0,17,-0.22950854692330824
2019-09-12,Gas Company,14.65,0,Fast Food,3,9,0,1,0,6,-0.5026580410259103
2019-02-06,Shell,9.47,1,Groceries,2,2,0,1,0,9,-0.5291050387726669
2019-08-27,Credit Card Payment,21.27,1,Restaurants,1,8,0,1,0,18,-0.4688589821294762
2019-01-10,Internet Service Provider,147.89,0,Shopping,3,1,0,0,1,19,0.17761183924008386
2018-08-03,Barbershop,60.07,1,Credit Card Payment,4,8,0,1,0,3,-0.2707617789298321
2018-12-22,Tiny Deli,133.33,0,Restaurants,5,12,0,1,0,18,0.10327433206001138
2019-10-18,Grocery Store,174.46,0,Shopping,4,10,1,0,0,19,0.3132675786476753
2018-11-18,Brunch Restaurant,77.22,0,Groceries,6,11,0,0,1,9,-0.18320077287638117
2019-01-25,Grocery Store,108.7,1,Credit Card Payment,4,1,0,1,0,3,-0.022476547187597774
2018-04-27,Netflix,85.53,0,Groceries,4,4,0,0,1,9,-0.1407732533251172
2018-06-12,Credit Card Payment,136.65,1,Credit Card Payment,1,6,0,0,1,3,0.12022491748843449
2018-04-09,Biweekly Paycheck,105.18,0,Restaurants,0,4,1,0,0,18,-0.04044825222014278
2019-06-30,Credit Card Payment,50.57,1,Restaurants,6,6,1,0,0,18,-0.3192649601256212
2019-08-07,Barbershop,10.42,0,Home Improvement,2,8,0,1,0,11,-0.524254720653088
2018-03-22,Mike's Construction Co.,178.57,1,Home Improvement,3,3,0,0,1,11,0.33425158651237974
2018-10-19,Grocery Store,142.67,0,Credit Card Payment,4,10,0,1,0,3,0.1509606175725029
2019-01-22,Thai Restaurant,170.94,0,Gas & Fuel,1,1,0,1,0,8,0.2952958736151302
2019-11-03,Starbucks,167.14,0,Restaurants,6,11,1,0,0,18,0.27589460113681447
2018-09-22,Mortgage Payment,49.56,1,Credit Card Payment,5,9,0,0,1,3,-0.32442161412643666
2019-01-23,Phone Company,153.82,1,Haircut,2,1,0,0,1,10,0.20788803550229754
2019-01-22,State Farm,173.01,0,Gas & Fuel,1,1,0,0,1,8,0.30586446151779156
2018-11-01,Hardware Store,179.73,0,Movies & DVDs,3,11,1,0,0,15,0.34017408021628665
2018-08-18,Grocery Store,16.84,1,Coffee Shops,5,8,0,1,0,2,-0.4914767813607757
2018-10-03,Internet Service Provider,121.01,0,Groceries,2,10,0,1,0,9,0.04037336444610374
2019-09-10,American Tavern,65.98,0,Movies & DVDs,1,9,1,0,0,15,-0.24058769462803062
2018-04-01,Internet Service Provider,78.48,0,Coffee Shops,6,4,0,0,1,2,-0.17676771937041333
2018-08-17,Netflix,177.0,1,Internet,4,8,0,0,1,12,0.3262357976200231
2018-07-15,Grocery Store,57.52,1,Restaurants,6,7,1,0,0,18,-0.283781053882386
2018-07-21,Grocery Store,32.48,0,Fast Food,5,7,0,1,0,6,-0.41162522831844495
2018-09-11,Credit Card Payment,51.59,0,Credit Card Payment,1,9,0,0,1,3,-0.3140572501445996
2019-05-18,Grocery Store,170.07,1,Gas & Fuel,5,5,0,1,0,8,0.2908540033372
2018-11-10,Brewing Company,57.85,0,Shopping,5,11,0,0,1,19,-0.2820962065355849
2018-10-26,Grocery Store,68.25,0,Mortgage & Rent,4,10,0,0,1,14,-0.22899798712124733
2018-06-10,Hardware Store,68.11,1,Credit Card Payment,6,6,0,1,0,3,-0.22971277084413264
2019-10-21,Credit Card Payment,67.31,1,Entertainment,0,10,0,0,1,5,-0.23379724926062015
2019-10-09,Biweekly Paycheck,160.24,1,Groceries,2,10,0,1,0,9,0.24066597479460985
2019-01-30,Biweekly Paycheck,199.79,0,Shopping,2,1,0,1,0,19,0.4425923765097109
2018-05-16,Grocery Store,102.86,0,Credit Card Payment,2,5,0,0,1,3,-0.05229323962795659
2018-10-31,Amazon Video,10.22,1,Shopping,2,10,1,0,0,19,-0.5252758402572099
2018-11-20,Mortgage Payment,167.92,0,Shopping,1,11,1,0,0,19,0.2798769675928898
2018-05-17,Power Company,173.8,0,Coffee Shops,3,5,0,0,1,2,0.3098978839540731
2018-06-07,Starbucks,8.84,1,Fast Food,3,6,0,0,1,6,-0.5323215655256508
2018-06-16,State Farm,154.81,0,Movies & DVDs,5,6,1,0,0,15,0.21294257754270088
2019-01-04,Netflix,88.96,1,Restaurants,4,1,0,1,0,18,-0.12326105211442705
2019-01-03,City Water Charges,189.19,1,Credit Card Payment,3,1,1,0,0,3,0.38847303749125145
2018-08-04,Credit Card Payment,16.5,1,Shopping,5,8,0,1,0,19,-0.4932126846877829
2019-05-24,Brewing Company,61.11,1,Groceries,4,5,0,1,0,9,-0.26545195698839835
2018-06-12,Credit Card Payment,23.92,0,Shopping,1,6,0,1,0,19,-0.4553291473748613
2018-08-17,Biweekly Paycheck,28.39,1,Groceries,4,8,0,1,0,9,-0.43250712422273735
2019-06-10,Brewing Company,146.05,0,Internet,0,6,1,0,0,12,0.16821753888216273
2019-05-20,Credit Card Payment,117.47,0,Shopping,0,5,0,0,1,19,0.022299547453146492
2019-09-07,Gas Company,139.01,0,Credit Card Payment,5,9,0,1,0,3,0.13227412881707257
2018-08-21,Credit Card Payment,85.21,1,Auto Insurance,1,8,0,0,1,1,-0.14240704469171223
2019-11-18,Credit Card Payment,96.39,1,Home Improvement,0,11,0,0,1,11,-0.08532645882129929
2019-07-04,Movie Theater,63.8,0,Coffee Shops,3,7,1,0,0,2,-0.2517178983129591
2018-06-07,Bojangles,74.08,1,Home Improvement,3,6,1,0,0,11,-0.19923235066109463
2018-06-17,Biweekly Paycheck,167.01,1,Coffee Shops,6,6,1,0,0,2,0.27523087339413527
2019-11-04,Credit Card Payment,46.79,1,Music,0,11,0,1,0,16,-0.33856412064352465
2019-01-07,Starbucks,152.2,1,Mobile Phone,0,1,1,0,0,13,0.19961696670891033
2018-10-11,Credit Card Payment,179.89,1,Credit Card Payment,3,10,0,1,0,3,0.3409909758995841
2019-03-27,Internet Service Provider,49.5,0,Credit Card Payment,2,3,0,1,0,3,-0.32472795000767324
2018-05-12,Amazon,44.8,1,Music,5,5,1,0,0,16,-0.3487242607045374
2018-01-30,BP,170.42,1,Paycheck,1,1,1,0,0,17,0.29264096264441325
2019-01-16,Biweekly Paycheck,144.35,1,Shopping,2,1,0,1,0,19,0.15953802224712668
2019-01-10,Grocery Store,36.53,0,Utilities,3,1,1,0,0,21,-0.39094755633497696
2018-03-29,Grocery Store,69.57,1,Coffee Shops,3,3,0,1,0,2,-0.22225859773404297
2018-05-11,American Tavern,34.96,0,Credit Card Payment,4,5,1,0,0,3,-0.39896334522733373
2019-05-20,New York Deli,126.84,0,Gas & Fuel,0,5,0,1,0,8,0.07013900090625644
2018-12-30,Power Company,144.03,1,Credit Card Payment,6,12,1,0,0,3,0.1579042308805317
2019-10-17,Credit Card Payment,86.41,1,Electronics & Software,3,10,0,1,0,4,-0.13628032706698096
2018-07-12,Internet Service Provider,153.89,0,Credit Card Payment,3,7,0,0,1,3,0.20824542736374016
2018-03-26,Starbucks,149.25,1,Home Improvement,0,3,0,0,1,11,0.1845554525481127
2019-06-26,Gas Company,119.97,0,Gas & Fuel,2,6,0,1,0,8,0.03506354250466995
2019-04-27,Credit Card Payment,119.94,1,Shopping,5,4,0,1,0,19,0.03491037456405166
2018-10-06,Credit Card Payment,16.13,1,Electronics & Software,5,10,1,0,0,4,-0.4951017559554084
2018-03-19,Biweekly Paycheck,37.53,1,Utilities,0,3,0,1,0,21,-0.3858419583143676
2019-06-11,Shell,68.04,0,Restaurants,1,6,1,0,0,18,-0.23007016270557526
2019-05-12,BP,157.54,0,Shopping,6,5,1,0,0,19,0.22688086013896444
2018-05-24,Amazon,102.44,1,Groceries,3,5,0,1,0,9,-0.05443759079661254
2018-10-22,Credit Card Payment,104.39,0,Paycheck,0,10,0,1,0,17,-0.044481674656424226
2018-03-31,State Farm,98.94,0,Groceries,5,3,0,1,0,9,-0.07230718386874538
2018-12-06,Mediterranean Restaurant,92.93,1,Home Improvement,3,12,0,0,1,11,-0.10299182797260772
2018-11-22,Grocery Store,141.49,0,Auto Insurance,3,11,1,0,0,1,0.14493601190818392
2019-11-20,Credit Card Payment,47.14,0,Alcohol & Bars,2,11,0,1,0,0,-0.3367771613363114
2018-11-01,Phone Company,2.96,0,Paycheck,3,11,0,1,0,17,-0.562342481886834
2019-02-11,Grocery Store,108.66,0,Coffee Shops,0,2,1,0,0,2,-0.022680771108422183
2018-04-05,City Water Charges,161.22,0,Groceries,3,4,0,1,0,9,0.245669460854807
2019-06-24,State Farm,95.57,0,Groceries,0,6,0,1,0,9,-0.08951304919819902
2019-01-10,Credit Card Payment,96.87,0,Utilities,3,1,0,1,0,21,-0.08287577177140677
2018-10-17,Credit Card Payment,151.39,1,Credit Card Payment,2,10,0,1,0,3,0.1954814323122167
2019-07-15,Barbershop,104.85,1,Credit Card Payment,0,7,0,1,0,3,-0.04213309956694394
2018-06-24,Power Company,9.67,0,Mobile Phone,6,6,1,0,0,13,-0.528083919168545
2019-06-13,German Restaurant,63.25,0,Auto Insurance,3,6,0,0,1,1,-0.25452597722429426
2019-06-20,Starbucks,62.56,1,Internet,3,6,0,1,0,12,-0.25804883985851473
2018-09-23,Credit Card Payment,164.4,0,Credit Card Payment,6,9,0,1,0,3,0.26190526256034485
2018-02-24,Netflix,39.08,1,Shopping,5,2,1,0,0,19,-0.37792828138242307
2018-02-28,Netflix,104.71,1,Gas & Fuel,2,2,0,1,0,8,-0.04284788328982926
2019-10-01,Brewing Company,136.07,1,Groceries,1,10,0,1,0,9,0.117263670636481
2018-06-22,Netflix,172.86,1,Alcohol & Bars,4,6,0,1,0,0,0.30509862181470027
2018-12-24,Gas Company,28.19,0,Credit Card Payment,0,12,0,0,1,3,-0.4335282438268592
2018-11-22,Circle K,60.2,1,Internet,3,11,0,0,1,12,-0.27009805118715285
2018-11-26,Power Company,7.42,0,Utilities,0,11,1,0,0,21,-0.539571514714916
2019-06-26,Grocery Store,104.85,0,Shopping,2,6,0,1,0,19,-0.04213309956694394
2019-01-24,Amazon,39.47,1,Groceries,3,1,1,0,0,9,-0.37593709815438536
2019-01-26,City Water Charges,75.11,0,Mobile Phone,5,1,0,1,0,13,-0.19397358469986697
2018-08-16,Grocery Store,41.79,0,Utilities,3,8,0,1,0,21,-0.36409211074657155
2018-12-26,Belgian Restaurant,114.39,1,Restaurants,2,12,0,1,0,18,0.006574305549669602
2019-05-17,QuikTrip,135.46,1,Movies & DVDs,4,5,0,1,0,15,0.11414925584390934
2019-06-01,State Farm,33.88,1,Utilities,5,6,0,1,0,21,-0.4044773910895918
2018-06-20,Brunch Restaurant,121.15,1,Mortgage & Rent,2,6,1,0,0,14,0.04108814816898906
2018-06-06,Credit Card Payment,50.88,1,Coffee Shops,2,6,1,0,0,2,-0.3176822247392323
2018-06-03,Mortgage Payment,118.79,1,Coffee Shops,6,6,0,0,1,2,0.029038936840350915
2019-05-11,QuikTrip,17.66,0,Shopping,5,5,0,1,0,19,-0.48729019098387605
2018-04-03,Greek Restaurant,4.53,1,Mortgage & Rent,1,4,0,0,1,14,-0.5543266929944772
2018-08-20,Grocery Store,86.9,1,Home Improvement,0,8,0,1,0,11,-0.1337785840368823
2019-06-12,Shell,126.08,0,Groceries,2,6,1,0,0,9,0.06625874641059327
2018-04-22,Mortgage Payment,187.08,0,Gas & Fuel,6,4,1,0,0,8,0.37770022566776573
2018-12-22,Mediterranean Restaurant,55.1,1,Gas & Fuel,5,12,0,1,0,8,-0.2961366010922607
2019-01-27,City Water Charges,32.67,1,Utilities,6,1,1,0,0,21,-0.4106551646945292
2018-12-18,Credit Card Payment,101.26,1,Shopping,1,12,1,0,0,19,-0.06046219646093157
2019-11-03,Grocery Store,103.28,1,Mortgage & Rent,6,11,0,0,1,14,-0.05014888845930064
2018-04-23,BP,29.13,0,Shopping,0,4,1,0,0,19,-0.4287289816874864
2018-08-02,Credit Card Payment,99.23,0,Credit Card Payment,3,8,1,0,0,3,-0.07082656044276862
2018-05-12,Blue Sky Market,23.76,1,Credit Card Payment,5,5,0,0,1,3,-0.45614604305815876
2019-08-25,Credit Card Payment,75.76,1,Internet,6,8,0,1,0,12,-0.19065494598647084
2018-10-25,Grocery Store,20.16,1,Shopping,3,10,0,1,0,19,-0.47452619593235257
2019-05-10,Biweekly Paycheck,31.73,0,Gas & Fuel,4,5,1,0,0,8,-0.415454426833902
2019-11-02,Brunch Restaurant,42.44,0,Haircut,5,11,0,0,1,10,-0.3607734720331755
2019-09-21,Phone Company,14.39,1,Restaurants,5,9,0,0,1,18,-0.5039854965112687
2019-01-27,Gas Company,10.55,1,Credit Card Payment,6,1,1,0,0,3,-0.5235909929104088
2019-01-11,Credit Card Payment,25.8,1,Music,4,1,1,0,0,16,-0.44573062309611566
2019-07-06,Phone Company,166.86,1,Utilities,5,7,0,1,0,21,0.27446503369104397
2019-06-22,Hardware Store,64.48,0,Mobile Phone,5,6,1,0,0,13,-0.24824609165894468
2019-10-09,Gas Company,171.45,0,Credit Card Payment,2,10,1,0,0,3,0.29789972860564096
2018-04-23,Hardware Store,5.43,1,Haircut,0,4,1,0,0,10,-0.5497316547759288
2019-09-24,City Water Charges,188.8,1,Shopping,1,9,1,0,0,19,0.38648185426321385
2019-08-12,Internet Service Provider,193.39,0,Restaurants,0,8,1,0,0,18,0.4099165491778108
2018-08-03,Biweekly Paycheck,190.77,0,Credit Card Payment,4,8,0,1,0,3,0.3965398823638143
2019-05-21,City Water Charges,124.27,0,Utilities,1,5,0,1,0,21,0.057017613993290285
